State Code,FIPS County Code,County Name,Metal Level,Issuer Name,Plan Type,Rating Area,Premium Adult Individual Age 21,Medical Deductible - Individual - Standard,Medical Maximum Out Of Pocket - Individual - Standard
OR,41039,Lane,Expanded Bronze,Regence BlueCross BlueShield of Oregon,EPO,Rating Area 2,$312.13,"$6,000","$7,000"
OR,41039,Lane,Silver,Regence BlueCross BlueShield of Oregon,EPO,Rating Area 2,$394.59,"$4,000","$8,700"
OR,41039,Lane,Expanded Bronze,Regence BlueCross BlueShield of Oregon,EPO,Rating Area 2,$295.80,"$8,000","$8,700"
OR,41039,Lane,Expanded Bronze,Regence BlueCross BlueShield of Oregon,EPO,Rating Area 2,$280.73,"$8,500","$8,700"
OR,41039,Lane,Silver,Regence BlueCross BlueShield of Oregon,EPO,Rating Area 2,$404.70,"$4,000","$8,700"
OR,41039,Lane,Silver,Regence BlueCross BlueShield of Oregon,EPO,Rating Area 2,$371.29,"$6,500","$8,700"
OR,41039,Lane,Silver,Regence BlueCross BlueShield of Oregon,EPO,Rating Area 2,$419.27,"$3,650","$8,550"
OR,41039,Lane,Expanded Bronze,Regence BlueCross BlueShield of Oregon,EPO,Rating Area 2,$302.71,"$8,700","$8,700"
OR,41039,Lane,Gold,Regence BlueCross BlueShield of Oregon,EPO,Rating Area 2,$470.40,"$1,500","$7,300"
OR,41039,Lane,Gold,Regence BlueCross BlueShield of Oregon,EPO,Rating Area 2,$415.19,"$2,500","$8,700"
OR,41041,Lincoln,Expanded Bronze,Regence BlueCross BlueShield of Oregon,EPO,Rating Area 5,$358.81,"$6,000","$7,000"
OR,41041,Lincoln,Silver,Regence BlueCross BlueShield of Oregon,EPO,Rating Area 5,$453.60,"$4,000","$8,700"
OR,41041,Lincoln,Expanded Bronze,Regence BlueCross BlueShield of Oregon,EPO,Rating Area 5,$340.04,"$8,000","$8,700"
OR,41041,Lincoln,Expanded Bronze,Regence BlueCross BlueShield of Oregon,EPO,Rating Area 5,$322.71,"$8,500","$8,700"
OR,41041,Lincoln,Silver,Regence BlueCross BlueShield of Oregon,EPO,Rating Area 5,$465.22,"$4,000","$8,700"
OR,41041,Lincoln,Silver,Regence BlueCross BlueShield of Oregon,EPO,Rating Area 5,$426.82,"$6,500","$8,700"
OR,41041,Lincoln,Silver,Regence BlueCross BlueShield of Oregon,EPO,Rating Area 5,$481.98,"$3,650","$8,550"
OR,41041,Lincoln,Expanded Bronze,Regence BlueCross BlueShield of Oregon,EPO,Rating Area 5,$347.98,"$8,700","$8,700"
OR,41041,Lincoln,Gold,Regence BlueCross BlueShield of Oregon,EPO,Rating Area 5,$540.75,"$1,500","$7,300"
OR,41041,Lincoln,Gold,Regence BlueCross BlueShield of Oregon,EPO,Rating Area 5,$477.28,"$2,500","$8,700"
OR,41043,Linn,Expanded Bronze,Regence BlueCross BlueShield of Oregon,EPO,Rating Area 2,$312.13,"$6,000","$7,000"
OR,41043,Linn,Silver,Regence BlueCross BlueShield of Oregon,EPO,Rating Area 2,$394.59,"$4,000","$8,700"
OR,41043,Linn,Expanded Bronze,Regence BlueCross BlueShield of Oregon,EPO,Rating Area 2,$295.80,"$8,000","$8,700"
OR,41043,Linn,Expanded Bronze,Regence BlueCross BlueShield of Oregon,EPO,Rating Area 2,$280.73,"$8,500","$8,700"
OR,41043,Linn,Silver,Regence BlueCross BlueShield of Oregon,EPO,Rating Area 2,$404.70,"$4,000","$8,700"
OR,41043,Linn,Silver,Regence BlueCross BlueShield of Oregon,EPO,Rating Area 2,$371.29,"$6,500","$8,700"
OR,41043,Linn,Silver,Regence BlueCross BlueShield of Oregon,EPO,Rating Area 2,$419.27,"$3,650","$8,550"
OR,41043,Linn,Expanded Bronze,Regence BlueCross BlueShield of Oregon,EPO,Rating Area 2,$302.71,"$8,700","$8,700"
OR,41043,Linn,Gold,Regence BlueCross BlueShield of Oregon,EPO,Rating Area 2,$470.40,"$1,500","$7,300"
OR,41043,Linn,Gold,Regence BlueCross BlueShield of Oregon,EPO,Rating Area 2,$415.19,"$2,500","$8,700"
OR,41045,Malheur,Expanded Bronze,Regence BlueCross BlueShield of Oregon,EPO,Rating Area 6,$352.59,"$6,000","$7,000"
OR,41045,Malheur,Silver,Regence BlueCross BlueShield of Oregon,EPO,Rating Area 6,$445.73,"$4,000","$8,700"
OR,41045,Malheur,Expanded Bronze,Regence BlueCross BlueShield of Oregon,EPO,Rating Area 6,$334.14,"$8,000","$8,700"
OR,41045,Malheur,Expanded Bronze,Regence BlueCross BlueShield of Oregon,EPO,Rating Area 6,$317.12,"$8,500","$8,700"
OR,41045,Malheur,Silver,Regence BlueCross BlueShield of Oregon,EPO,Rating Area 6,$457.15,"$4,000","$8,700"
OR,41045,Malheur,Silver,Regence BlueCross BlueShield of Oregon,EPO,Rating Area 6,$419.41,"$6,500","$8,700"
OR,41045,Malheur,Silver,Regence BlueCross BlueShield of Oregon,EPO,Rating Area 6,$473.62,"$3,650","$8,550"
OR,41045,Malheur,Expanded Bronze,Regence BlueCross BlueShield of Oregon,EPO,Rating Area 6,$341.94,"$8,700","$8,700"
OR,41045,Malheur,Gold,Regence BlueCross BlueShield of Oregon,EPO,Rating Area 6,$531.37,"$1,500","$7,300"
OR,41045,Malheur,Gold,Regence BlueCross BlueShield of Oregon,EPO,Rating Area 6,$469.01,"$2,500","$8,700"
OR,41047,Marion,Expanded Bronze,Regence BlueCross BlueShield of Oregon,EPO,Rating Area 3,$309.96,"$6,000","$7,000"
OR,41047,Marion,Silver,Regence BlueCross BlueShield of Oregon,EPO,Rating Area 3,$391.84,"$4,000","$8,700"
OR,41047,Marion,Expanded Bronze,Regence BlueCross BlueShield of Oregon,EPO,Rating Area 3,$293.74,"$8,000","$8,700"
OR,41047,Marion,Expanded Bronze,Regence BlueCross BlueShield of Oregon,EPO,Rating Area 3,$278.77,"$8,500","$8,700"
OR,41047,Marion,Silver,Regence BlueCross BlueShield of Oregon,EPO,Rating Area 3,$401.88,"$4,000","$8,700"
OR,41047,Marion,Silver,Regence BlueCross BlueShield of Oregon,EPO,Rating Area 3,$370.94,"$4,000","$8,700"
OR,41047,Marion,Silver,Regence BlueCross BlueShield of Oregon,EPO,Rating Area 3,$361.65,"$4,000","$8,700"
OR,41047,Marion,Expanded Bronze,Regence BlueCross BlueShield of Oregon,EPO,Rating Area 3,$271.10,"$8,000","$8,700"
OR,41047,Marion,Expanded Bronze,Regence BlueCross BlueShield of Oregon,EPO,Rating Area 3,$286.07,"$6,000","$7,000"
OR,41047,Marion,Expanded Bronze,Regence BlueCross BlueShield of Oregon,EPO,Rating Area 3,$257.32,"$8,500","$8,700"
OR,41047,Marion,Silver,Regence BlueCross BlueShield of Oregon,EPO,Rating Area 3,$368.70,"$6,500","$8,700"
OR,41047,Marion,Silver,Regence BlueCross BlueShield of Oregon,EPO,Rating Area 3,$340.32,"$6,500","$8,700"
OR,41047,Marion,Silver,Regence BlueCross BlueShield of Oregon,EPO,Rating Area 3,$416.35,"$3,650","$8,550"
OR,41047,Marion,Expanded Bronze,Regence BlueCross BlueShield of Oregon,EPO,Rating Area 3,$300.59,"$8,700","$8,700"
OR,41047,Marion,Gold,Regence BlueCross BlueShield of Oregon,EPO,Rating Area 3,$467.11,"$1,500","$7,300"
OR,41047,Marion,Gold,Regence BlueCross BlueShield of Oregon,EPO,Rating Area 3,$431.13,"$1,500","$7,300"
OR,41047,Marion,Silver,Regence BlueCross BlueShield of Oregon,EPO,Rating Area 3,$384.29,"$3,650","$8,550"
OR,41047,Marion,Expanded Bronze,Regence BlueCross BlueShield of Oregon,EPO,Rating Area 3,$277.46,"$8,700","$8,700"
OR,41047,Marion,Gold,Regence BlueCross BlueShield of Oregon,EPO,Rating Area 3,$412.29,"$2,500","$8,700"
OR,41047,Marion,Gold,Regence BlueCross BlueShield of Oregon,EPO,Rating Area 3,$380.55,"$2,500","$8,700"
OR,41049,Morrow,Expanded Bronze,Regence BlueCross BlueShield of Oregon,EPO,Rating Area 6,$352.59,"$6,000","$7,000"
OR,41049,Morrow,Silver,Regence BlueCross BlueShield of Oregon,EPO,Rating Area 6,$445.73,"$4,000","$8,700"
OR,41049,Morrow,Expanded Bronze,Regence BlueCross BlueShield of Oregon,EPO,Rating Area 6,$334.14,"$8,000","$8,700"
OR,41049,Morrow,Expanded Bronze,Regence BlueCross BlueShield of Oregon,EPO,Rating Area 6,$317.12,"$8,500","$8,700"
OR,41049,Morrow,Silver,Regence BlueCross BlueShield of Oregon,EPO,Rating Area 6,$457.15,"$4,000","$8,700"
OR,41049,Morrow,Silver,Regence BlueCross BlueShield of Oregon,EPO,Rating Area 6,$419.41,"$6,500","$8,700"
OR,41049,Morrow,Silver,Regence BlueCross BlueShield of Oregon,EPO,Rating Area 6,$473.62,"$3,650","$8,550"
OR,41049,Morrow,Expanded Bronze,Regence BlueCross BlueShield of Oregon,EPO,Rating Area 6,$341.94,"$8,700","$8,700"
OR,41049,Morrow,Gold,Regence BlueCross BlueShield of Oregon,EPO,Rating Area 6,$531.37,"$1,500","$7,300"
OR,41049,Morrow,Gold,Regence BlueCross BlueShield of Oregon,EPO,Rating Area 6,$469.01,"$2,500","$8,700"
OR,41051,Multnomah,Expanded Bronze,Regence BlueCross BlueShield of Oregon,EPO,Rating Area 1,$290.97,"$6,000","$7,000"
OR,41051,Multnomah,Expanded Bronze,Regence BlueCross BlueShield of Oregon,EPO,Rating Area 1,$268.84,"$6,000","$7,000"
OR,41051,Multnomah,Silver,Regence BlueCross BlueShield of Oregon,EPO,Rating Area 1,$339.21,"$5,000","$8,700"
OR,41051,Multnomah,Silver,Regence BlueCross BlueShield of Oregon,EPO,Rating Area 1,$367.84,"$4,000","$8,700"
OR,41051,Multnomah,Expanded Bronze,Regence BlueCross BlueShield of Oregon,EPO,Rating Area 1,$275.75,"$8,000","$8,700"
OR,41051,Multnomah,Expanded Bronze,Regence BlueCross BlueShield of Oregon,EPO,Rating Area 1,$253.15,"$7,500","$8,700"
OR,41051,Multnomah,Expanded Bronze,Regence BlueCross BlueShield of Oregon,EPO,Rating Area 1,$261.70,"$8,500","$8,700"
OR,41051,Multnomah,Expanded Bronze,Regence BlueCross BlueShield of Oregon,EPO,Rating Area 1,$245.07,"$8,000","$8,700"
OR,41051,Multnomah,Silver,Regence BlueCross BlueShield of Oregon,EPO,Rating Area 1,$377.26,"$4,000","$8,700"
OR,41051,Multnomah,Silver,Regence BlueCross BlueShield of Oregon,EPO,Rating Area 1,$348.22,"$4,000","$8,700"
OR,41051,Multnomah,Silver,Regence BlueCross BlueShield of Oregon,EPO,Rating Area 1,$339.50,"$4,000","$8,700"
OR,41051,Multnomah,Expanded Bronze,Regence BlueCross BlueShield of Oregon,EPO,Rating Area 1,$254.50,"$8,000","$8,700"
OR,41051,Multnomah,Expanded Bronze,Regence BlueCross BlueShield of Oregon,EPO,Rating Area 1,$268.55,"$6,000","$7,000"
OR,41051,Multnomah,Expanded Bronze,Regence BlueCross BlueShield of Oregon,EPO,Rating Area 1,$241.56,"$8,500","$8,700"
OR,41051,Multnomah,Silver,Regence BlueCross BlueShield of Oregon,EPO,Rating Area 1,$346.12,"$6,500","$8,700"
OR,41051,Multnomah,Silver,Regence BlueCross BlueShield of Oregon,EPO,Rating Area 1,$319.48,"$6,500","$8,700"
OR,41051,Multnomah,Silver,Regence BlueCross BlueShield of Oregon,EPO,Rating Area 1,$390.85,"$3,650","$8,550"
OR,41051,Multnomah,Expanded Bronze,Regence BlueCross BlueShield of Oregon,EPO,Rating Area 1,$282.18,"$8,700","$8,700"
OR,41051,Multnomah,Gold,Regence BlueCross BlueShield of Oregon,EPO,Rating Area 1,$438.51,"$1,500","$7,300"
OR,41051,Multnomah,Gold,Regence BlueCross BlueShield of Oregon,EPO,Rating Area 1,$404.72,"$1,500","$7,300"
OR,41051,Multnomah,Silver,Regence BlueCross BlueShield of Oregon,EPO,Rating Area 1,$360.75,"$3,650","$8,550"
OR,41051,Multnomah,Expanded Bronze,Regence BlueCross BlueShield of Oregon,EPO,Rating Area 1,$260.46,"$8,700","$8,700"
OR,41051,Multnomah,Gold,Regence BlueCross BlueShield of Oregon,EPO,Rating Area 1,$408.88,$750,"$8,700"
OR,41051,Multnomah,Gold,Regence BlueCross BlueShield of Oregon,EPO,Rating Area 1,$373.28,"$2,000","$8,700"
OR,41051,Multnomah,Silver,Regence BlueCross BlueShield of Oregon,EPO,Rating Area 1,$327.85,"$7,000","$8,700"
OR,41051,Multnomah,Gold,Regence BlueCross BlueShield of Oregon,EPO,Rating Area 1,$387.04,"$2,500","$8,700"
OR,41051,Multnomah,Gold,Regence BlueCross BlueShield of Oregon,EPO,Rating Area 1,$357.24,"$2,500","$8,700"
OR,41053,Polk,Expanded Bronze,Regence BlueCross BlueShield of Oregon,EPO,Rating Area 3,$309.96,"$6,000","$7,000"
OR,41053,Polk,Silver,Regence BlueCross BlueShield of Oregon,EPO,Rating Area 3,$391.84,"$4,000","$8,700"
OR,41053,Polk,Expanded Bronze,Regence BlueCross BlueShield of Oregon,EPO,Rating Area 3,$293.74,"$8,000","$8,700"
OR,41053,Polk,Expanded Bronze,Regence BlueCross BlueShield of Oregon,EPO,Rating Area 3,$278.77,"$8,500","$8,700"
OR,41053,Polk,Silver,Regence BlueCross BlueShield of Oregon,EPO,Rating Area 3,$401.88,"$4,000","$8,700"
OR,41053,Polk,Silver,Regence BlueCross BlueShield of Oregon,EPO,Rating Area 3,$368.70,"$6,500","$8,700"
OR,41053,Polk,Silver,Regence BlueCross BlueShield of Oregon,EPO,Rating Area 3,$416.35,"$3,650","$8,550"
OR,41053,Polk,Expanded Bronze,Regence BlueCross BlueShield of Oregon,EPO,Rating Area 3,$300.59,"$8,700","$8,700"
OR,41053,Polk,Gold,Regence BlueCross BlueShield of Oregon,EPO,Rating Area 3,$467.11,"$1,500","$7,300"
OR,41053,Polk,Gold,Regence BlueCross BlueShield of Oregon,EPO,Rating Area 3,$412.29,"$2,500","$8,700"
OR,41055,Sherman,Expanded Bronze,Regence BlueCross BlueShield of Oregon,EPO,Rating Area 6,$352.59,"$6,000","$7,000"
OR,41055,Sherman,Silver,Regence BlueCross BlueShield of Oregon,EPO,Rating Area 6,$445.73,"$4,000","$8,700"
OR,41055,Sherman,Expanded Bronze,Regence BlueCross BlueShield of Oregon,EPO,Rating Area 6,$334.14,"$8,000","$8,700"
OR,41055,Sherman,Expanded Bronze,Regence BlueCross BlueShield of Oregon,EPO,Rating Area 6,$317.12,"$8,500","$8,700"
OR,41055,Sherman,Silver,Regence BlueCross BlueShield of Oregon,EPO,Rating Area 6,$457.15,"$4,000","$8,700"
OR,41055,Sherman,Silver,Regence BlueCross BlueShield of Oregon,EPO,Rating Area 6,$419.41,"$6,500","$8,700"
OR,41055,Sherman,Silver,Regence BlueCross BlueShield of Oregon,EPO,Rating Area 6,$473.62,"$3,650","$8,550"
OR,41055,Sherman,Expanded Bronze,Regence BlueCross BlueShield of Oregon,EPO,Rating Area 6,$341.94,"$8,700","$8,700"
OR,41055,Sherman,Gold,Regence BlueCross BlueShield of Oregon,EPO,Rating Area 6,$531.37,"$1,500","$7,300"
OR,41055,Sherman,Gold,Regence BlueCross BlueShield of Oregon,EPO,Rating Area 6,$469.01,"$2,500","$8,700"
OR,41057,Tillamook,Expanded Bronze,Regence BlueCross BlueShield of Oregon,EPO,Rating Area 5,$358.81,"$6,000","$7,000"
OR,41057,Tillamook,Silver,Regence BlueCross BlueShield of Oregon,EPO,Rating Area 5,$453.60,"$4,000","$8,700"
OR,41057,Tillamook,Expanded Bronze,Regence BlueCross BlueShield of Oregon,EPO,Rating Area 5,$340.04,"$8,000","$8,700"
OR,41057,Tillamook,Expanded Bronze,Regence BlueCross BlueShield of Oregon,EPO,Rating Area 5,$322.71,"$8,500","$8,700"
OR,41057,Tillamook,Silver,Regence BlueCross BlueShield of Oregon,EPO,Rating Area 5,$465.22,"$4,000","$8,700"
OR,41057,Tillamook,Silver,Regence BlueCross BlueShield of Oregon,EPO,Rating Area 5,$426.82,"$6,500","$8,700"
OR,41057,Tillamook,Silver,Regence BlueCross BlueShield of Oregon,EPO,Rating Area 5,$481.98,"$3,650","$8,550"
OR,41057,Tillamook,Expanded Bronze,Regence BlueCross BlueShield of Oregon,EPO,Rating Area 5,$347.98,"$8,700","$8,700"
OR,41057,Tillamook,Gold,Regence BlueCross BlueShield of Oregon,EPO,Rating Area 5,$540.75,"$1,500","$7,300"
OR,41057,Tillamook,Gold,Regence BlueCross BlueShield of Oregon,EPO,Rating Area 5,$477.28,"$2,500","$8,700"
OR,41059,Umatilla,Expanded Bronze,Regence BlueCross BlueShield of Oregon,EPO,Rating Area 6,$352.59,"$6,000","$7,000"
OR,41059,Umatilla,Silver,Regence BlueCross BlueShield of Oregon,EPO,Rating Area 6,$445.73,"$4,000","$8,700"
OR,41059,Umatilla,Expanded Bronze,Regence BlueCross BlueShield of Oregon,EPO,Rating Area 6,$334.14,"$8,000","$8,700"
OR,41059,Umatilla,Expanded Bronze,Regence BlueCross BlueShield of Oregon,EPO,Rating Area 6,$317.12,"$8,500","$8,700"
OR,41059,Umatilla,Silver,Regence BlueCross BlueShield of Oregon,EPO,Rating Area 6,$457.15,"$4,000","$8,700"
OR,41059,Umatilla,Silver,Regence BlueCross BlueShield of Oregon,EPO,Rating Area 6,$419.41,"$6,500","$8,700"
OR,41059,Umatilla,Silver,Regence BlueCross BlueShield of Oregon,EPO,Rating Area 6,$473.62,"$3,650","$8,550"
OR,41059,Umatilla,Expanded Bronze,Regence BlueCross BlueShield of Oregon,EPO,Rating Area 6,$341.94,"$8,700","$8,700"
OR,41059,Umatilla,Gold,Regence BlueCross BlueShield of Oregon,EPO,Rating Area 6,$531.37,"$1,500","$7,300"
OR,41059,Umatilla,Gold,Regence BlueCross BlueShield of Oregon,EPO,Rating Area 6,$469.01,"$2,500","$8,700"
OR,41061,Union,Expanded Bronze,Regence BlueCross BlueShield of Oregon,EPO,Rating Area 6,$352.59,"$6,000","$7,000"
OR,41061,Union,Silver,Regence BlueCross BlueShield of Oregon,EPO,Rating Area 6,$445.73,"$4,000","$8,700"
OR,41061,Union,Expanded Bronze,Regence BlueCross BlueShield of Oregon,EPO,Rating Area 6,$334.14,"$8,000","$8,700"
OR,41061,Union,Expanded Bronze,Regence BlueCross BlueShield of Oregon,EPO,Rating Area 6,$317.12,"$8,500","$8,700"
OR,41061,Union,Silver,Regence BlueCross BlueShield of Oregon,EPO,Rating Area 6,$457.15,"$4,000","$8,700"
OR,41061,Union,Silver,Regence BlueCross BlueShield of Oregon,EPO,Rating Area 6,$419.41,"$6,500","$8,700"
OR,41061,Union,Silver,Regence BlueCross BlueShield of Oregon,EPO,Rating Area 6,$473.62,"$3,650","$8,550"
OR,41061,Union,Expanded Bronze,Regence BlueCross BlueShield of Oregon,EPO,Rating Area 6,$341.94,"$8,700","$8,700"
OR,41061,Union,Gold,Regence BlueCross BlueShield of Oregon,EPO,Rating Area 6,$531.37,"$1,500","$7,300"
OR,41061,Union,Gold,Regence BlueCross BlueShield of Oregon,EPO,Rating Area 6,$469.01,"$2,500","$8,700"
OR,41063,Wallowa,Expanded Bronze,Regence BlueCross BlueShield of Oregon,EPO,Rating Area 6,$352.59,"$6,000","$7,000"
OR,41063,Wallowa,Silver,Regence BlueCross BlueShield of Oregon,EPO,Rating Area 6,$445.73,"$4,000","$8,700"
OR,41063,Wallowa,Expanded Bronze,Regence BlueCross BlueShield of Oregon,EPO,Rating Area 6,$334.14,"$8,000","$8,700"
OR,41063,Wallowa,Expanded Bronze,Regence BlueCross BlueShield of Oregon,EPO,Rating Area 6,$317.12,"$8,500","$8,700"
OR,41063,Wallowa,Silver,Regence BlueCross BlueShield of Oregon,EPO,Rating Area 6,$457.15,"$4,000","$8,700"
OR,41063,Wallowa,Silver,Regence BlueCross BlueShield of Oregon,EPO,Rating Area 6,$419.41,"$6,500","$8,700"
OR,41063,Wallowa,Silver,Regence BlueCross BlueShield of Oregon,EPO,Rating Area 6,$473.62,"$3,650","$8,550"
OR,41063,Wallowa,Expanded Bronze,Regence BlueCross BlueShield of Oregon,EPO,Rating Area 6,$341.94,"$8,700","$8,700"
OR,41063,Wallowa,Gold,Regence BlueCross BlueShield of Oregon,EPO,Rating Area 6,$531.37,"$1,500","$7,300"
OR,41063,Wallowa,Gold,Regence BlueCross BlueShield of Oregon,EPO,Rating Area 6,$469.01,"$2,500","$8,700"
OR,41065,Wasco,Expanded Bronze,Regence BlueCross BlueShield of Oregon,EPO,Rating Area 6,$352.59,"$6,000","$7,000"
OR,41065,Wasco,Silver,Regence BlueCross BlueShield of Oregon,EPO,Rating Area 6,$445.73,"$4,000","$8,700"
OR,41065,Wasco,Expanded Bronze,Regence BlueCross BlueShield of Oregon,EPO,Rating Area 6,$334.14,"$8,000","$8,700"
OR,41065,Wasco,Expanded Bronze,Regence BlueCross BlueShield of Oregon,EPO,Rating Area 6,$317.12,"$8,500","$8,700"
OR,41065,Wasco,Silver,Regence BlueCross BlueShield of Oregon,EPO,Rating Area 6,$457.15,"$4,000","$8,700"
OR,41065,Wasco,Silver,Regence BlueCross BlueShield of Oregon,EPO,Rating Area 6,$419.41,"$6,500","$8,700"
OR,41065,Wasco,Silver,Regence BlueCross BlueShield of Oregon,EPO,Rating Area 6,$473.62,"$3,650","$8,550"
OR,41065,Wasco,Expanded Bronze,Regence BlueCross BlueShield of Oregon,EPO,Rating Area 6,$341.94,"$8,700","$8,700"
OR,41065,Wasco,Gold,Regence BlueCross BlueShield of Oregon,EPO,Rating Area 6,$531.37,"$1,500","$7,300"
OR,41065,Wasco,Gold,Regence BlueCross BlueShield of Oregon,EPO,Rating Area 6,$469.01,"$2,500","$8,700"
OR,41067,Washington,Expanded Bronze,Regence BlueCross BlueShield of Oregon,EPO,Rating Area 1,$290.97,"$6,000","$7,000"
OR,41067,Washington,Expanded Bronze,Regence BlueCross BlueShield of Oregon,EPO,Rating Area 1,$268.84,"$6,000","$7,000"
OR,41067,Washington,Silver,Regence BlueCross BlueShield of Oregon,EPO,Rating Area 1,$339.21,"$5,000","$8,700"
OR,41067,Washington,Silver,Regence BlueCross BlueShield of Oregon,EPO,Rating Area 1,$367.84,"$4,000","$8,700"
OR,41067,Washington,Expanded Bronze,Regence BlueCross BlueShield of Oregon,EPO,Rating Area 1,$275.75,"$8,000","$8,700"
OR,41067,Washington,Expanded Bronze,Regence BlueCross BlueShield of Oregon,EPO,Rating Area 1,$253.15,"$7,500","$8,700"
OR,41067,Washington,Expanded Bronze,Regence BlueCross BlueShield of Oregon,EPO,Rating Area 1,$261.70,"$8,500","$8,700"
OR,41067,Washington,Expanded Bronze,Regence BlueCross BlueShield of Oregon,EPO,Rating Area 1,$245.07,"$8,000","$8,700"
OR,41067,Washington,Silver,Regence BlueCross BlueShield of Oregon,EPO,Rating Area 1,$377.26,"$4,000","$8,700"
OR,41067,Washington,Silver,Regence BlueCross BlueShield of Oregon,EPO,Rating Area 1,$348.22,"$4,000","$8,700"
OR,41067,Washington,Silver,Regence BlueCross BlueShield of Oregon,EPO,Rating Area 1,$339.50,"$4,000","$8,700"
OR,41067,Washington,Expanded Bronze,Regence BlueCross BlueShield of Oregon,EPO,Rating Area 1,$254.50,"$8,000","$8,700"
OR,41067,Washington,Expanded Bronze,Regence BlueCross BlueShield of Oregon,EPO,Rating Area 1,$268.55,"$6,000","$7,000"
OR,41067,Washington,Expanded Bronze,Regence BlueCross BlueShield of Oregon,EPO,Rating Area 1,$241.56,"$8,500","$8,700"
OR,41067,Washington,Silver,Regence BlueCross BlueShield of Oregon,EPO,Rating Area 1,$346.12,"$6,500","$8,700"
OR,41067,Washington,Silver,Regence BlueCross BlueShield of Oregon,EPO,Rating Area 1,$319.48,"$6,500","$8,700"
OR,41067,Washington,Silver,Regence BlueCross BlueShield of Oregon,EPO,Rating Area 1,$390.85,"$3,650","$8,550"
OR,41067,Washington,Expanded Bronze,Regence BlueCross BlueShield of Oregon,EPO,Rating Area 1,$282.18,"$8,700","$8,700"
OR,41067,Washington,Gold,Regence BlueCross BlueShield of Oregon,EPO,Rating Area 1,$438.51,"$1,500","$7,300"
OR,41067,Washington,Gold,Regence BlueCross BlueShield of Oregon,EPO,Rating Area 1,$404.72,"$1,500","$7,300"
OR,41067,Washington,Silver,Regence BlueCross BlueShield of Oregon,EPO,Rating Area 1,$360.75,"$3,650","$8,550"
OR,41067,Washington,Expanded Bronze,Regence BlueCross BlueShield of Oregon,EPO,Rating Area 1,$260.46,"$8,700","$8,700"
OR,41067,Washington,Gold,Regence BlueCross BlueShield of Oregon,EPO,Rating Area 1,$408.88,$750,"$8,700"
OR,41067,Washington,Gold,Regence BlueCross BlueShield of Oregon,EPO,Rating Area 1,$373.28,"$2,000","$8,700"
OR,41067,Washington,Silver,Regence BlueCross BlueShield of Oregon,EPO,Rating Area 1,$327.85,"$7,000","$8,700"
OR,41067,Washington,Gold,Regence BlueCross BlueShield of Oregon,EPO,Rating Area 1,$387.04,"$2,500","$8,700"
OR,41067,Washington,Gold,Regence BlueCross BlueShield of Oregon,EPO,Rating Area 1,$357.24,"$2,500","$8,700"
OR,41069,Wheeler,Expanded Bronze,Regence BlueCross BlueShield of Oregon,EPO,Rating Area 6,$352.59,"$6,000","$7,000"
OR,41069,Wheeler,Silver,Regence BlueCross BlueShield of Oregon,EPO,Rating Area 6,$445.73,"$4,000","$8,700"
OR,41069,Wheeler,Expanded Bronze,Regence BlueCross BlueShield of Oregon,EPO,Rating Area 6,$334.14,"$8,000","$8,700"
OR,41069,Wheeler,Expanded Bronze,Regence BlueCross BlueShield of Oregon,EPO,Rating Area 6,$317.12,"$8,500","$8,700"
OR,41069,Wheeler,Silver,Regence BlueCross BlueShield of Oregon,EPO,Rating Area 6,$457.15,"$4,000","$8,700"
OR,41069,Wheeler,Silver,Regence BlueCross BlueShield of Oregon,EPO,Rating Area 6,$419.41,"$6,500","$8,700"
OR,41069,Wheeler,Silver,Regence BlueCross BlueShield of Oregon,EPO,Rating Area 6,$473.62,"$3,650","$8,550"
OR,41069,Wheeler,Expanded Bronze,Regence BlueCross BlueShield of Oregon,EPO,Rating Area 6,$341.94,"$8,700","$8,700"
OR,41069,Wheeler,Gold,Regence BlueCross BlueShield of Oregon,EPO,Rating Area 6,$531.37,"$1,500","$7,300"
OR,41069,Wheeler,Gold,Regence BlueCross BlueShield of Oregon,EPO,Rating Area 6,$469.01,"$2,500","$8,700"
OR,41071,Yamhill,Expanded Bronze,Regence BlueCross BlueShield of Oregon,EPO,Rating Area 1,$290.97,"$6,000","$7,000"
OR,41071,Yamhill,Silver,Regence BlueCross BlueShield of Oregon,EPO,Rating Area 1,$367.84,"$4,000","$8,700"
OR,41071,Yamhill,Expanded Bronze,Regence BlueCross BlueShield of Oregon,EPO,Rating Area 1,$275.75,"$8,000","$8,700"
OR,41071,Yamhill,Expanded Bronze,Regence BlueCross BlueShield of Oregon,EPO,Rating Area 1,$261.70,"$8,500","$8,700"
OR,41071,Yamhill,Silver,Regence BlueCross BlueShield of Oregon,EPO,Rating Area 1,$377.26,"$4,000","$8,700"
OR,41071,Yamhill,Silver,Regence BlueCross BlueShield of Oregon,EPO,Rating Area 1,$346.12,"$6,500","$8,700"
OR,41071,Yamhill,Silver,Regence BlueCross BlueShield of Oregon,EPO,Rating Area 1,$390.85,"$3,650","$8,550"
OR,41071,Yamhill,Expanded Bronze,Regence BlueCross BlueShield of Oregon,EPO,Rating Area 1,$282.18,"$8,700","$8,700"
OR,41071,Yamhill,Gold,Regence BlueCross BlueShield of Oregon,EPO,Rating Area 1,$438.51,"$1,500","$7,300"
OR,41071,Yamhill,Gold,Regence BlueCross BlueShield of Oregon,EPO,Rating Area 1,$387.04,"$2,500","$8,700"
